offer_id,product,category,ingredient,count,type
54904812962178,Galentines - Bouquet Only,19,Baby's-breath,8,stems count
54904812962178,Galentines - Bouquet Only,19,Alstroemeria,5,stems count
54904812994946,Galentines - Bouquet with Vase,19,Rose,3,stems count
54904812994946,Galentines - Bouquet with Vase,19,Carnation,3,stems count
54904812994946,Galentines - Bouquet with Vase,19,Baby's-breath,8,stems count
54904812994946,Galentines - Bouquet with Vase,19,Alstroemeria,5,stems count
54904816501122,La Dolce Vita - Bouquet Only,19,Rose,4,stems count
54904816501122,La Dolce Vita - Bouquet Only,19,Carnation,6,stems count
54904816501122,La Dolce Vita - Bouquet Only,19,Eucalyptus,8,stems count
54904816533890,La Dolce Vita - Bouquet with Vase,19,Rose,4,stems count
54904816533890,La Dolce Vita - Bouquet with Vase,19,Carnation,6,stems count
54904816533890,La Dolce Vita - Bouquet with Vase,19,Eucalyptus,8,stems count
54904836915586,Love Is All You Need - Standard,19,Rose,3,stems count
54904836948354,Love Is All You Need - Deluxe,19,Rose,5,stems count
54904847696258,You are my Sunshine - Bouquet Only,19,Rose,3,stems count
54904847696258,You are my Sunshine - Bouquet Only,19,Eucalyptus,5,stems count
54904847729026,You are my Sunshine - Bouquet with Vase,19,Rose,3,stems count
54904847729026,You are my Sunshine - Bouquet with Vase,19,Eucalyptus,5,stems count
54904851497346,On Cloud Nine,24,Baby's-breath,1,stems approx
54904861491586,Sweet Comforts - White Bear,24,Baby's-breath,1,stems approx
54904861524354,Sweet Comforts - Light Brown Bear,24,Baby's-breath,87,stems count
54904861557122,Sweet Comforts - Dark Brown Bear,24,Baby's-breath,87,stems count
54907397210498,Heartful Whisper,12,Orchid,8,stems count
54907426865538,Hey Baby,24,Baby's-breath,145,stems count
54928375644546,Serpentine Grace - Standard,20,Rose,8,stems count
54928375677314,Serpentine Grace - Deluxe,20,Rose,8,stems count
54928379052418,Fire Cracker - Standard,20,Rose,13,stems count
54928379052418,Fire Cracker - Standard,20,Hypericum,18,stems count
54928379052418,Fire Cracker - Standard,20,Foliage,8,stems count
54928379085186,Fire Cracker - Deluxe,20,Rose,13,stems count
54928379085186,Fire Cracker - Deluxe,20,Hypericum,18,stems count
54928379085186,Fire Cracker - Deluxe,20,Foliage,8,stems count
54928394125698,Fu Xi’s Garden - Standard,20,Rose,12,stems count
54928394125698,Fu Xi’s Garden - Standard,20,Orchid,6,stems count
54928394125698,Fu Xi’s Garden - Standard,20,Dahlia,5,stems count
54928394125698,Fu Xi’s Garden - Standard,20,Phlox,4,stems count
54928394125698,Fu Xi’s Garden - Standard,20,Cornflower,8,stems count
54928394158466,Fu Xi’s Garden - Deluxe,20,Rose,12,stems count
54928394158466,Fu Xi’s Garden - Deluxe,20,Orchid,6,stems count
54928394158466,Fu Xi’s Garden - Deluxe,20,Dahlia,5,stems count
54928394158466,Fu Xi’s Garden - Deluxe,20,Phlox,4,stems count
54928394158466,Fu Xi’s Garden - Deluxe,20,Cornflower,8,stems count
54928404644226,Flying Pheonix - Standard,20,Rose,11,stems count
54928404644226,Flying Pheonix - Standard,20,Proteas,2,stems count
54928404644226,Flying Pheonix - Standard,20,Foliage,8,stems count
54928404676994,Flying Pheonix - Deluxe,20,Rose,11,stems count
54928404676994,Flying Pheonix - Deluxe,20,Proteas,2,stems count
54928404676994,Flying Pheonix - Deluxe,20,Foliage,8,stems count
54936147657090,Single Red Rose Head in Clear Vase,15,Rose,1,stems count
54948120527234,Black Infinity Rose Long Stem,15,Rose,2,stems count
54948224139650,Long-stemmed Blue Infinity Rose,15,Rose,1,stems count
54948283875714,Dark Red Infinity Rose Long Stem,15,Rose,1,stems count
54948301898114,Hot Pink Infinity Rose Short Stem,15,Rose,1,stems count
54948310090114,Long-Stemmed Light Pink Infinity Rose,15,Rose,1,stems count
54948357472642,Red Infinity Rose Long Stem,15,Rose,1,stems count
54948361437570,Red Infinity Rose Short Stem,15,Rose,1,stems count
54948366287234,White Infinity Rose Short Stem,15,Rose,1,stems count
54948371267970,White Infinity Rose Long Stem,15,Rose,1,stems count
54955601363330,Single Pink Rose Head in Clear Vase,15,Rose,1,stems count
54957865730434,50 Red Rose Bouquet,5,Rose,100,stems count
54969844433282,Emerald Energy - Standard,19,Hydrangea,1,stems count
54969844433282,Emerald Energy - Standard,19,Alstroemeria,5,stems count
54969844433282,Emerald Energy - Standard,19,Rose,8,stems count
54969844466050,Emerald Energy - Deluxe,19,Hydrangea,1,stems count
54969844466050,Emerald Energy - Deluxe,19,Alstroemeria,5,stems count
54969844466050,Emerald Energy - Deluxe,19,Rose,8,stems count
54969857999234,Scarlet Desire - Standard,19,Alstroemeria,5,stems count
54969857999234,Scarlet Desire - Standard,19,Carnation,8,stems count
54969857999234,Scarlet Desire - Standard,19,Rose,12,stems count
54969858032002,Scarlet Desire - Deluxe,19,Alstroemeria,5,stems count
54969858032002,Scarlet Desire - Deluxe,19,Carnation,8,stems count
54969858032002,Scarlet Desire - Deluxe,19,Rose,12,stems count
54969879495042,Sugar Plum Fairy - Standard,19,Carnation,7,stems count
54969879495042,Sugar Plum Fairy - Standard,19,Alstroemeria,8,stems count
54969879495042,Sugar Plum Fairy - Standard,19,Rose,6,stems count
54969879527810,Sugar Plum Fairy - Deluxe,19,Carnation,7,stems count
54969879527810,Sugar Plum Fairy - Deluxe,19,Alstroemeria,8,stems count
54969879527810,Sugar Plum Fairy - Deluxe,19,Rose,6,stems count
55020515000706,Cheers to You,12,Mimosa,47,stems count
55020712427906,Sunshine & Spark,12,Mimosa,8,stems count
55073430372738,16 Red Roses,16,Rose,16,stems count
55073431224706,16 Pink Roses,16,Rose,16,stems count
55080790622594,All the Love,12,Orchid,8,stems count
55085389742466,Pure Perfection - Standard,5,Rose,5,stems count
55085389742466,Pure Perfection - Standard,5,Hypericum,12,stems count
55085389742466,Pure Perfection - Standard,5,Ranunculus,1,stems approx
55085389742466,Pure Perfection - Standard,5,Gypsophila,45,stems count
55085389775234,Pure Perfection - Deluxe,5,Rose,7,stems count
55085389775234,Pure Perfection - Deluxe,5,Hypericum,12,stems count
55085389775234,Pure Perfection - Deluxe,5,Ranunculus,1,stems approx
55085389775234,Pure Perfection - Deluxe,5,Gypsophila,8,stems count
55085392462210,Delicate Grace - Standard,5,Rose,5,stems count
55085392462210,Delicate Grace - Standard,5,Gypsophila,28,stems count
55085392462210,Delicate Grace - Standard,5,Hypericum,34,stems count
55085392494978,Delicate Grace - Deluxe,5,Rose,5,stems count
55085392494978,Delicate Grace - Deluxe,5,Gypsophila,28,stems count
55085392494978,Delicate Grace - Deluxe,5,Hypericum,34,stems count
55132087353730,Blue Horizon,5,Hydrangea,5,stems count
55132151775618,Tango Dream,5,Rose,8,stems count
55132151775618,Tango Dream,5,Carnation,5,stems count
55132151775618,Tango Dream,5,Baby's-breath,7,stems count
55132158230914,Moonlight & Stars,5,Rose,8,stems count
55132158230914,Moonlight & Stars,5,Hydrangea,4,stems count
55132198699394,Stargazer (Vase Included),5,Lily,6,stems count
55132198699394,Stargazer (Vase Included),5,Eucalyptus,8,stems count
55132202795394,Sunset Delight,5,Rose,20,stems count
55132206924162,Carnation Creation,5,Dianthus,14,stems count
55132206924162,Carnation Creation,5,Alstroemeria,8,stems count
55132206924162,Carnation Creation,5,Foliage,12,stems count
55132209611138,Pink Kiss,5,Rose,21,stems count
55132209611138,Pink Kiss,5,Baby's-breath,18,stems count
55132232155522,Colour Me Happy,5,Tulip,35,stems count
55132244574594,Sweet Scents,5,Rose,7,stems count
55132244574594,Sweet Scents,5,Snapdragons,6,stems count
55132244574594,Sweet Scents,5,Delphinium,8,stems count
55132244574594,Sweet Scents,5,Stock,5,stems count
55132253290882,Hello Sunshine,5,Rose,16,stems count
55132253290882,Hello Sunshine,5,Eucalyptus,8,stems count
55132262564226,Allure,5,Alstroemeria,5,stems count
55132262564226,Allure,5,Carnation,8,stems count
55132262564226,Allure,5,Rose,12,stems count
55154181898626,Sunset Sorbet - Standard,5,Rose,18,stems count
55154181898626,Sunset Sorbet - Standard,5,Hydrangea,4,stems count
55154181898626,Sunset Sorbet - Standard,5,Carnation,8,stems count
55154181931394,Sunset Sorbet - Deluxe,5,Rose,15,stems count
55154181931394,Sunset Sorbet - Deluxe,5,Hydrangea,3,stems count
55154181931394,Sunset Sorbet - Deluxe,5,Carnation,8,stems count
55155638829442,It’s a Kind of Magic - Standard,5,Rose,11,stems count
55155638829442,It’s a Kind of Magic - Standard,5,Hydrangea,3,stems count
55155638862210,It’s a Kind of Magic - Deluxe,5,Rose,8,stems count
55155638862210,It’s a Kind of Magic - Deluxe,5,Hydrangea,3,stems count
55155692601730,Walking on Sunshine - Standard,5,Rose,11,stems count
55155692601730,Walking on Sunshine - Standard,5,Alstroemeria,8,stems count
55155692601730,Walking on Sunshine - Standard,5,Carnation,6,stems count
55155692634498,Walking on Sunshine - Deluxe,5,Rose,11,stems count
55155692634498,Walking on Sunshine - Deluxe,5,Alstroemeria,8,stems count
55155692634498,Walking on Sunshine - Deluxe,5,Carnation,6,stems count
55223305568642,Rosé Summer - Standard,5,Rose,5,stems count
55223305568642,Rosé Summer - Standard,5,Carnation,18,stems count
55223305601410,Rosé Summer - Deluxe,5,Rose,5,stems count
55223305601410,Rosé Summer - Deluxe,5,Carnation,8,stems count
55223353409922,Golden Hour - Standard,5,Rose,11,stems count
55223353409922,Golden Hour - Standard,5,Chrysanthemum,6,stems count
55223353409922,Golden Hour - Standard,5,Carnation,5,stems count
55223353442690,Golden Hour - Deluxe,5,Rose,7,stems count
55223353442690,Golden Hour - Deluxe,5,Chrysanthemum,8,stems count
55223353442690,Golden Hour - Deluxe,5,Carnation,6,stems count
55223403184514,Summer Sangria - Standard,5,Rose,14,stems count
55223403184514,Summer Sangria - Standard,5,Carnation,6,stems count
55223403184514,Summer Sangria - Standard,5,Alstroemeria,8,stems count
55223403217282,Summer Sangria - Deluxe,5,Rose,12,stems count
55223403217282,Summer Sangria - Deluxe,5,Carnation,8,stems count
55223403217282,Summer Sangria - Deluxe,5,Alstroemeria,1,stems approx
55281053335938,My North Star - Standard,5,Rose,14,stems count
55281053368706,My North Star - Deluxe,5,Rose,14,stems count
55281127227778,Believe in Yourself - Standard,5,Rose,15,stems count
55281127227778,Believe in Yourself - Standard,5,Carnation,8,stems count
55281127260546,Believe in Yourself - Deluxe,5,Rose,15,stems count
55281127260546,Believe in Yourself - Deluxe,5,Carnation,8,stems count
55281159012738,Endless Possibilities - Standard,5,Rose,3,stems count
55281159012738,Endless Possibilities - Standard,5,Peony,4,stems count
55281159045506,Endless Possibilities - Deluxe,5,Rose,7,stems count
55281159045506,Endless Possibilities - Deluxe,5,Peony,4,stems count
55281180049794,Courage - Standard,5,Hydrangea,2,stems count
55281180049794,Courage - Standard,5,Rose,14,stems count
55281180082562,Courage - Deluxe,5,Hydrangea,2,stems count
55281180082562,Courage - Deluxe,5,Rose,13,stems count
55281247715714,Soul Sister - Standard,5,Rose,9,stems count
55281247715714,Soul Sister - Standard,5,Chrysanthemum,8,stems count
55281247748482,Soul Sister - Deluxe,5,Rose,9,stems count
55281247748482,Soul Sister - Deluxe,5,Chrysanthemum,8,stems count
55299376841090,Resilience - Standard,5,Peony,7,stems count
55299376841090,Resilience - Standard,5,Rose,8,stems count
55299376841090,Resilience - Standard,5,Hydrangea,3,stems count
55299376841090,Resilience - Standard,5,Alstroemeria,5,stems count
55299376873858,Resilience - Deluxe,5,Peony,7,stems count
55299376873858,Resilience - Deluxe,5,Rose,8,stems count
55299376873858,Resilience - Deluxe,5,Hydrangea,3,stems count
55299376873858,Resilience - Deluxe,5,Alstroemeria,5,stems count
55299433103746,Silver Lining - Standard,5,Peony,6,stems count
55299433103746,Silver Lining - Standard,5,Rose,8,stems count
55299433103746,Silver Lining - Standard,5,Hydrangea,5,stems count
55299433136514,Silver Lining - Deluxe,5,Peony,6,stems count
55299433136514,Silver Lining - Deluxe,5,Rose,8,stems count
55299433136514,Silver Lining - Deluxe,5,Hydrangea,5,stems count
55299501097346,Dream in Colour - Standard,5,Rose,12,stems count
55299501097346,Dream in Colour - Standard,5,Stock,6,stems count
55299501097346,Dream in Colour - Standard,5,Carnation,8,stems count
55299501130114,Dream in Colour - Deluxe,5,Rose,12,stems count
55299501130114,Dream in Colour - Deluxe,5,Stock,6,stems count
55299501130114,Dream in Colour - Deluxe,5,Carnation,8,stems count
55299564994946,Gratitude - Standard,5,Rose,5,stems count
55299564994946,Gratitude - Standard,5,Stock,5,stems count
55299564994946,Gratitude - Standard,5,Berry,8,stems count
55299565027714,Gratitude - Deluxe,5,Rose,5,stems count
55299565027714,Gratitude - Deluxe,5,Stock,5,stems count
55299565027714,Gratitude - Deluxe,5,Berry,8,stems count
55299612967298,Enigmatic - Standard,5,Rose,5,stems count
55299612967298,Enigmatic - Standard,5,Chrysanthemum,6,stems count
55299612967298,Enigmatic - Standard,5,Stock,8,stems count
55299613000066,Enigmatic - Deluxe,5,Rose,5,stems count
55299613000066,Enigmatic - Deluxe,5,Chrysanthemum,6,stems count
55299613000066,Enigmatic - Deluxe,5,Stock,8,stems count
55299730014594,Red and Pink Funeral Cross,4,Rose,8,stems count
55299730014594,Red and Pink Funeral Cross,4,Foliage,15,stems count
55299730014594,Red and Pink Funeral Cross,4,Astrantia,12,stems count
55299733979522,Sunlight Remembrance Wreath,4,Rose,16,stems count
55299733979522,Sunlight Remembrance Wreath,4,Lisianthus,8,stems count
55299733979522,Sunlight Remembrance Wreath,4,Yarrow,14,stems count
55299742990722,Red and Yellow Wreath,4,Rose,8,stems count
55299742990722,Red and Yellow Wreath,4,Carnation,12,stems count
55299742990722,Red and Yellow Wreath,4,Chrysanthemum,5,stems count
55299742990722,Red and Yellow Wreath,4,Yarrow,7,stems count
55299742990722,Red and Yellow Wreath,4,Hypericum,6,stems count
55299742990722,Red and Yellow Wreath,4,Berry,8,stems count
55387896742274,Infinity & Essence,12,Rose,55,stems count
55467290034562,Sunshine Elegance in a Pink Hat Box,21,Sunflower,4,stems count
55467290034562,Sunshine Elegance in a Pink Hat Box,21,Rose,5,stems count
55467308482946,Blush Elegance in a Pink Hat Box,21,Rose,14,stems count
55467308482946,Blush Elegance in a Pink Hat Box,21,Lisianthus,8,stems count
55467308482946,Blush Elegance in a Pink Hat Box,21,Hydrangea,4,stems count
55467411931522,Ivory Elegance in a Hat Box,21,Rose,5,stems count
55475045859714,Pink baby's breath in a vase (Vase Included),5,Baby's-breath,45,stems count
55475045859714,Pink baby's breath in a vase (Vase Included),5,Gypsophila,1,stems approx
55475289031042,A Rainbow in a Black Hat Box,21,Rose,14,stems count
55475346145666,Fearless,5,Rose,5,stems count
55475346145666,Fearless,5,Chrysanthemum,3,stems count
55475346145666,Fearless,5,Alstroemeria,5,stems count
55475388055938,Fresh Start,5,Rose,5,stems count
55645691085186,Hydrangeas in a Hat Box,21,Hydrangea,8,stems count
55645703471490,Baby’s Breath in a Black Hat Box,21,Gypsophila,85,stems count
55645703471490,Baby’s Breath in a Black Hat Box,21,Baby's-breath,85,stems count
55645712744834,Grandeur in a Large Hat Box,21,Rose,8,stems count
55742496768386,Fern Plant in White Pot,3,Fern,14,stems count
55742508532098,Asparagus Fern in White Pot,3,Fern,7,stems count
55834543096194,Thelma & Louise,5,Rose,5,stems count
55834543096194,Thelma & Louise,5,Hydrangea,3,stems count
55834543096194,Thelma & Louise,5,Hypericum,5,stems count
55834543096194,Thelma & Louise,5,Thistle,3,stems count
55834543096194,Thelma & Louise,5,Berry,23,stems count
55834572816770,Pink Potion,5,Alstroemeria,10,stems count
55834572816770,Pink Potion,5,Rose,10,stems count
55834572816770,Pink Potion,5,Carnation,5,stems count
55834585661826,Evergreen,5,Hydrangea,3,stems count
55834585661826,Evergreen,5,Rose,4,stems count
55834585661826,Evergreen,5,Hypericum,5,stems count
55834585661826,Evergreen,5,Berry,8,stems count
55834820182402,Te Amo,5,Rose,5,stems count
55834820182402,Te Amo,5,Thistle,4,stems count
55834820182402,Te Amo,5,Hypericum,5,stems count
55834833518978,Aphrodite’s Garden,5,Rose,10,stems count
55834833518978,Aphrodite’s Garden,5,Solidago,5,stems count
55834833518978,Aphrodite’s Garden,5,Eucalyptus,5,stems count
55834833518978,Aphrodite’s Garden,5,Stock,5,stems count
55834833518978,Aphrodite’s Garden,5,Limonium,5,stems count
55834836271490,Sixth Kiss From A Rose,5,Rose,9,stems count
55834839777666,Lavender Skies,5,Hydrangea,4,stems count
55834839777666,Lavender Skies,5,Rose,5,stems count
55834839777666,Lavender Skies,5,Lisianthus,3,stems count
55834875625858,Falling In Love,19,Chrysanthemum,14,stems count
55834875625858,Falling In Love,19,Thistle,3,stems count
55834875625858,Falling In Love,19,Berry,18,stems count
55834944143746,Dancing Queen,19,Rose,10,stems count
55834944143746,Dancing Queen,19,Solidago,5,stems count
55834950107522,Fire For You,19,Alstroemeria,5,stems count
55834950107522,Fire For You,19,Berry,15,stems count
55834950107522,Fire For You,19,Rose,5,stems count
55834956857730,Buttercup,19,Alstroemeria,8,stems count
55834956857730,Buttercup,19,Hydrangea,1,stems count
55834972586370,Sweet Gumdrop,19,Hydrangea,5,stems count
55834972586370,Sweet Gumdrop,19,Hypericum,5,stems count
55834972586370,Sweet Gumdrop,19,Berry,5,stems count
55834977960322,Berry in Love,19,Hypericum,7,stems count
55834977960322,Berry in Love,19,Berry,7,stems count
55834979565954,Twinkle Toes,19,Alstroemeria,10,stems count
55834979565954,Twinkle Toes,19,Hypericum,7,stems count
55834983301506,Evening Serenade,19,Rose,3,stems count
55834983301506,Evening Serenade,19,Chrysanthemum,3,stems count
55834983301506,Evening Serenade,19,Eucalyptus,10,stems count
55834989101442,Come Fly With Me,19,Rose,3,stems count
55834995818882,Snow Dream - Standard,19,Hydrangea,5,stems count
55834995851650,Snow Dream - Deluxe,19,Hydrangea,9,stems count
55852620317058,Wild Affection,19,Rose,7,stems count
55852620317058,Wild Affection,19,Chrysanthemum,5,stems count
55852688736642,Rosy Cheeks,19,Rose,5,stems count
55852688736642,Rosy Cheeks,19,Chrysanthemum,5,stems count
55852694503810,Chasing the Sun,19,Rose,5,stems count
55852694503810,Chasing the Sun,19,Sunflower,5,stems count
55852710101378,Purple Baby’s Breath in a Vase,19,Gypsophila,1,stems approx
55852710101378,Purple Baby’s Breath in a Vase,19,Baby's-breath,1,stems approx
55934358028674,In Full Swing - Standard,5,Rose,14,stems count
55934358061442,In Full Swing - Deluxe,5,Rose,14,stems count
55934367596930,Hearts & Wickets - Standard,19,Rose,11,stems count
55934367629698,Hearts & Wickets - Deluxe,19,Rose,11,stems count
55934393778562,Endless Innings - Standard,5,Rose,7,stems count
55934393778562,Endless Innings - Standard,5,Dianthus,6,stems count
55934393778562,Endless Innings - Standard,5,Alstroemeria,8,stems count
55934393778562,Endless Innings - Standard,5,Snapdragons,4,stems count
55934393778562,Endless Innings - Standard,5,Eucalyptus,5,stems count
55934393811330,Endless Innings - Deluxe,5,Rose,7,stems count
55934393811330,Endless Innings - Deluxe,5,Dianthus,6,stems count
55934393811330,Endless Innings - Deluxe,5,Alstroemeria,8,stems count
55934393811330,Endless Innings - Deluxe,5,Snapdragons,4,stems count
55934393811330,Endless Innings - Deluxe,5,Eucalyptus,5,stems count
55934397383042,Golden Over - Standard,5,Rose,14,stems count
55934397383042,Golden Over - Standard,5,Limonium,8,stems count
55934397383042,Golden Over - Standard,5,Thistle,9,stems count
55934397415810,Golden Over - Deluxe,5,Rose,14,stems count
55934397415810,Golden Over - Deluxe,5,Limonium,8,stems count
55934397415810,Golden Over - Deluxe,5,Thistle,9,stems count
55934402756994,Great Catch - Standard,5,Rose,11,stems count
55934402756994,Great Catch - Standard,5,Carnation,7,stems count
55934402789762,Great Catch - Deluxe,5,Rose,11,stems count
55934402789762,Great Catch - Deluxe,5,Carnation,7,stems count
55934406099330,Runs & Roses - 50 Roses,5,Rose,50,stems count
55934408753538,Lady of Lord's - Standard,2,Rose,15,stems count
55934408753538,Lady of Lord's - Standard,2,Dianthus,8,stems count
55934408753538,Lady of Lord's - Standard,2,Foliage,12,stems count
55934408786306,Lady of Lord's - Deluxe,2,Rose,15,stems count
55934408786306,Lady of Lord's - Deluxe,2,Dianthus,8,stems count
55934408786306,Lady of Lord's - Deluxe,2,Foliage,12,stems count
55934427103618,Class Act - Standard,5,Rose,9,stems count
55934427103618,Class Act - Standard,5,Dahlia,3,stems count
55934427103618,Class Act - Standard,5,Pincushion,2,stems count
55934427103618,Class Act - Standard,5,Astilbe,4,stems count
55934427103618,Class Act - Standard,5,Astrantia,3,stems count
55934427136386,Class Act - Deluxe,5,Rose,9,stems count
55934427136386,Class Act - Deluxe,5,Dahlia,3,stems count
55934427136386,Class Act - Deluxe,5,Pincushion,2,stems count
55934427136386,Class Act - Deluxe,5,Astilbe,4,stems count
55934427136386,Class Act - Deluxe,5,Astrantia,3,stems count
55934438605186,Top of the Order - Standard,5,Rose,12,stems count
55934438605186,Top of the Order - Standard,5,Dahlia,6,stems count
55934438605186,Top of the Order - Standard,5,Bouvardia,8,stems count
55934438605186,Top of the Order - Standard,5,Hypericum,7,stems count
55934438605186,Top of the Order - Standard,5,Carnation,18,stems count
55934438605186,Top of the Order - Standard,5,Amaranthus,5,stems count
55934438637954,Top of the Order - Deluxe,5,Rose,12,stems count
55934438637954,Top of the Order - Deluxe,5,Dahlia,6,stems count
55934438637954,Top of the Order - Deluxe,5,Bouvardia,8,stems count
55934438637954,Top of the Order - Deluxe,5,Hypericum,7,stems count
55934438637954,Top of the Order - Deluxe,5,Carnation,18,stems count
55934438637954,Top of the Order - Deluxe,5,Amaranthus,5,stems count
55934453612930,Double Century - 200 Roses,2,Rose,200,stems count
55934453612930,Double Century - 200 Roses,2,Foliage,15,stems count
55947511759234,Century Bloom - 100 Roses,5,Rose,100,stems count
55947560944002,Fabulous Six,5,Rose,4,stems count
56024638521730,Pumpkin Spice - Standard,5,Rose,14,stems count
56024638521730,Pumpkin Spice - Standard,5,Carnation,8,stems count
56024638521730,Pumpkin Spice - Standard,5,Hypericum,12,stems count
56024638554498,Pumpkin Spice - Deluxe,5,Rose,12,stems count
56024638554498,Pumpkin Spice - Deluxe,5,Carnation,8,stems count
56024638554498,Pumpkin Spice - Deluxe,5,Hypericum,15,stems count
56024643764610,Berry Sunset - Standard,5,Rose,5,stems count
56024643764610,Berry Sunset - Standard,5,Hypericum,24,stems count
56024643764610,Berry Sunset - Standard,5,Limonium,5,stems count
56024643764610,Berry Sunset - Standard,5,Foliage,10,stems count
56024643797378,Berry Sunset - Deluxe,5,Rose,7,stems count
56024643797378,Berry Sunset - Deluxe,5,Hypericum,8,stems count
56024643797378,Berry Sunset - Deluxe,5,Limonium,5,stems count
56024643797378,Berry Sunset - Deluxe,5,Foliage,15,stems count
56024819630466,Winter Solstice ,5,Rose,10,stems count
56024819630466,Winter Solstice ,5,Alstroemeria,6,stems count
56024819630466,Winter Solstice ,5,Hypericum,6,stems count
56024819630466,Winter Solstice ,5,Foliage,24,stems count
56065911882114,Purple Tulips - 30 Stems,5,Tulip,30,stems count
56065911914882,Purple Tulips - 50 Stems,5,Tulip,50,stems count
56065921450370,Tulip and Astrantia Bouquet - 30 Stems,5,Tulip,10,stems count
56065921450370,Tulip and Astrantia Bouquet - 30 Stems,5,Astrantia,8,stems count
56065921483138,Tulip and Astrantia Bouquet - 50 Stems,5,Tulip,10,stems count
56065921483138,Tulip and Astrantia Bouquet - 50 Stems,5,Astrantia,8,stems count
56117549859202,Short-Stemmed Blue Infinity Rose,15,Rose,1,stems count
56117561295234,Black Infinity Rose Short Stem,15,Rose,2,stems count
56168231534978,Chloe Mediumship Bouquet,5,Rose,13,stems count
56168231534978,Chloe Mediumship Bouquet,5,Limonium,8,stems count
56173302677890,White Lilies in Glass Vase Bouquet,5,Lily,7,stems count
56173858029954,Sweet Nectar Bouquet Deluxe,5,Rose,10,stems count
56173858029954,Sweet Nectar Bouquet Deluxe,5,Limonium,8,stems count
56173858029954,Sweet Nectar Bouquet Deluxe,5,Thistle,6,stems count
56175043772802,Carnation Creation Bouquet Deluxe,5,Dianthus,14,stems count
56175043772802,Carnation Creation Bouquet Deluxe,5,Alstroemeria,8,stems count
56175043772802,Carnation Creation Bouquet Deluxe,5,Foliage,12,stems count
56301112361346,Deep Love - Standard,5,Rose,20,stems count
56301112361346,Deep Love - Standard,5,Limonium,15,stems count
56301112394114,Deep Love - Deluxe,5,Rose,40,stems count
56301112394114,Deep Love - Deluxe,5,Limonium,15,stems count
56302503887234,Pink Candy - Standard,5,Rose,20,stems count
56302503887234,Pink Candy - Standard,5,Baby's-breath,24,stems count
56302503920002,Pink Candy - Deluxe,5,Rose,40,stems count
56302503920002,Pink Candy - Deluxe,5,Baby's-breath,24,stems count
56302566179202,Boulevard Reds - 301 Roses,2,Rose,100,stems count
56302566211970,Boulevard Reds - 401 Roses,2,Rose,100,stems count
56305859690882,16 White Roses,16,Rose,16,stems count
56305873879426,16 Yellow Roses,16,Rose,16,stems count
56318599594370,Crimson Fortune Harmony - 圓滿紅韻,20,Rose,35,stems count
56318617158018,Lucky Blossom Carnaby - 桃花報喜 - Standard,20,Stock,15,stems count
56318617190786,Lucky Blossom Carnaby - 桃花報喜 - Deluxe,20,Stock,15,stems count
56318668407170,Pearl Orchid Glow - 福蘭映雪,20,Orchid,11,stems count
56318681055618,Peach Orchid Bliss - 春桃蘭韻,20,Orchid,2,stems count
56318689608066,Fortune's Embrace - 福臨花間 - Standard,20,Rose,3,stems count
56318689608066,Fortune's Embrace - 福臨花間 - Standard,20,Hydrangea,5,stems count
56318689608066,Fortune's Embrace - 福臨花間 - Standard,20,Dianthus,8,stems count
56318689608066,Fortune's Embrace - 福臨花間 - Standard,20,Viburnum,4,stems count
56318689608066,Fortune's Embrace - 福臨花間 - Standard,20,Stock,6,stems count
56318689640834,Fortune's Embrace - 福臨花間 - Deluxe,20,Rose,3,stems count
56318689640834,Fortune's Embrace - 福臨花間 - Deluxe,20,Hydrangea,5,stems count
56318689640834,Fortune's Embrace - 福臨花間 - Deluxe,20,Dianthus,8,stems count
56318689640834,Fortune's Embrace - 福臨花間 - Deluxe,20,Viburnum,4,stems count
56318689640834,Fortune's Embrace - 福臨花間 - Deluxe,20,Stock,6,stems count
56318701928834,Fiery Red Radiance - 紅耀春光 - Standard,20,Rose,12,stems count
56318701928834,Fiery Red Radiance - 紅耀春光 - Standard,20,Gerbera,8,stems count
56318701961602,Fiery Red Radiance - 紅耀春光 - Deluxe,20,Rose,12,stems count
56318701961602,Fiery Red Radiance - 紅耀春光 - Deluxe,20,Gerbera,8,stems count
56318712643970,Lunar Boy Blooms - 春月花童 - Standard,20,Rose,2,stems count
56318712643970,Lunar Boy Blooms - 春月花童 - Standard,20,Hydrangea,1,stems count
56318712643970,Lunar Boy Blooms - 春月花童 - Standard,20,Daisy,5,stems count
56318712643970,Lunar Boy Blooms - 春月花童 - Standard,20,Forget-me-not,6,stems count
56318712643970,Lunar Boy Blooms - 春月花童 - Standard,20,Foliage,8,stems count
56318712676738,Lunar Boy Blooms - 春月花童 - Deluxe,20,Rose,2,stems count
56318712676738,Lunar Boy Blooms - 春月花童 - Deluxe,20,Hydrangea,1,stems count
56318712676738,Lunar Boy Blooms - 春月花童 - Deluxe,20,Daisy,5,stems count
56318712676738,Lunar Boy Blooms - 春月花童 - Deluxe,20,Forget-me-not,6,stems count
56318712676738,Lunar Boy Blooms - 春月花童 - Deluxe,20,Foliage,8,stems count
56318718738818,Floral Moon - 花好月圓 - Standard,20,Hydrangea,5,stems count
56318718738818,Floral Moon - 花好月圓 - Standard,20,Rose,7,stems count
56318718738818,Floral Moon - 花好月圓 - Standard,20,Dianthus,8,stems count
